symbol,date,open,high,low,close,volume,market_cap,exchange,currency,source_url
TEST_D,2025-12-25,25.4,26.416,24.383999999999997,25.907999999999998,516000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2025-12-26,25.45,26.468,24.432,25.959,518000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2025-12-29,25.5,26.52,24.48,26.01,520000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2025-12-30,25.55,26.572000000000003,24.528,26.061,522000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2025-12-31,25.6,26.624000000000002,24.576,26.112000000000002,524000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-01,25.65,26.676,24.624,26.163,526000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-02,25.7,26.728,24.671999999999997,26.214,528000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-05,25.75,26.78,24.72,26.265,530000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-06,25.8,26.832,24.768,26.316000000000003,532000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-07,25.85,26.884000000000004,24.816,26.367,534000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-08,25.9,26.936,24.863999999999997,26.418,536000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-09,25.95,26.988,24.912,26.469,538000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-12,26.0,27.04,24.96,26.52,540000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-13,26.05,27.092000000000002,25.008,26.571,542000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-14,26.1,27.144000000000002,25.056,26.622000000000003,544000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-15,26.15,27.195999999999998,25.104,26.673,546000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-16,26.2,27.248,25.151999999999997,26.724,548000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-19,26.25,27.3,25.2,26.775000000000002,550000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-20,26.3,27.352,25.248,26.826,552000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-21,26.35,27.404000000000003,25.296,26.877000000000002,554000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-22,26.4,27.456,25.343999999999998,26.927999999999997,556000,,SYN,USD,https://fixture.local/synthetic
TEST_D,2026-01-23,26.45,27.508,25.392,26.979,558000,,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-15,33.0,34.2,31.8,33.4,550000,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-16,33.06,34.260000000000005,31.860000000000003,33.46,550300,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-17,33.12,34.32,31.919999999999998,33.519999999999996,550600,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-18,33.18,34.38,31.98,33.58,550900,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-19,33.24,34.440000000000005,32.04,33.64,551200,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-22,33.3,33.3,33.3,33.3,120000,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-23,33.36,34.56,32.16,33.76,551800,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-24,33.42,34.620000000000005,32.22,33.82,552100,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-25,33.48,34.68,32.279999999999994,33.879999999999995,552400,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-26,33.54,34.74,32.339999999999996,33.94,552700,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-29,33.6,34.800000000000004,32.4,34.0,553000,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-30,33.66,34.86,32.459999999999994,34.059999999999995,553300,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2025-12-31,33.72,34.92,32.519999999999996,34.12,553600,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-01,33.78,34.980000000000004,32.58,34.18,553900,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-02,33.84,35.040000000000006,32.64,34.24,554200,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-05,33.9,35.1,32.699999999999996,34.3,554500,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-06,33.96,35.160000000000004,32.76,34.36,554800,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-07,34.02,35.220000000000006,32.82,34.42,555100,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-08,34.08,35.58,32.58,34.28,700000,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-09,34.14,35.34,32.94,34.54,555700,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-12,34.2,35.400000000000006,33.0,34.6,556000,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-13,34.26,34.602599999999995,33.9174,34.43129999999999,400000,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-14,34.32,35.52,33.12,34.72,556600,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-15,34.38,35.580000000000005,33.18,34.78,556900,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-16,34.44,35.64,33.239999999999995,34.839999999999996,557200,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-19,34.5,35.7,33.3,34.9,557500,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-20,34.56,35.760000000000005,33.36,34.96,557800,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-21,34.62,35.82,33.419999999999995,35.019999999999996,558100,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-22,34.68,35.88,33.48,35.08,558400,205000000,SYN,USD,https://fixture.local/synthetic
TEST_E,2026-01-23,34.74,35.940000000000005,33.54,35.14,558700,205000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-15,60.0,61.2,58.8,60.6,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-16,60.12,61.3224,58.91759999999999,60.721199999999996,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-17,60.24,61.4448,59.0352,60.842400000000005,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-18,60.36,61.5672,59.1528,60.9636,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-19,60.48,61.6896,59.270399999999995,61.084799999999994,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-22,60.6,61.812000000000005,59.388,61.206,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-23,60.72,61.9344,59.5056,61.3272,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-24,60.84,62.0568,59.623200000000004,61.44840000000001,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-25,60.96,62.1792,59.7408,61.5696,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-26,61.08,62.3016,59.858399999999996,61.690799999999996,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-29,61.2,62.42400000000001,59.976,61.812000000000005,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-30,61.32,62.5464,60.0936,61.9332,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2025-12-31,61.44,62.6688,60.2112,62.0544,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-01,61.56,62.7912,60.3288,62.1756,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-02,61.68,62.9136,60.4464,62.2968,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-05,61.8,63.036,60.56399999999999,62.418,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-06,61.92,63.1584,60.6816,62.5392,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-07,62.04,63.2808,60.7992,62.6604,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-08,62.16,64.6464,61.538399999999996,64.0248,700000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-09,62.28,63.525600000000004,61.0344,62.9028,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-12,62.4,63.647999999999996,61.152,63.024,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-13,62.52,63.1452,61.894800000000004,62.52,500000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-14,62.64,63.8928,61.3872,63.266400000000004,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-15,62.76,64.0152,61.504799999999996,63.3876,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-16,62.88,64.1376,61.6224,63.5088,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-19,63.0,64.26,61.74,63.63,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-20,63.12,64.3824,61.8576,63.7512,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-21,63.24,64.5048,61.9752,63.872400000000006,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-22,63.36,64.6272,62.0928,63.9936,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_F,2026-01-23,63.48,64.7496,62.21039999999999,64.1148,480000,48000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-15,70.0,70.7,69.3,70.35,12000,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-16,70.02,70.72019999999999,69.3198,70.3701,12050,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-17,70.04,70.74040000000001,69.3396,70.3902,12100,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-18,70.06,70.7606,69.35940000000001,70.41029999999999,12150,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-19,70.08,70.7808,69.3792,70.43039999999999,12200,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-22,70.1,70.801,69.39899999999999,70.45049999999999,12250,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-23,70.12,70.8212,69.4188,70.47059999999999,12300,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-24,70.14,70.84140000000001,69.4386,70.49069999999999,12350,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-25,70.16,70.8616,69.4584,70.51079999999999,12400,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-26,70.18,70.88180000000001,69.4782,70.5309,12450,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-29,70.2,70.902,69.498,70.551,12500,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-30,70.22,70.9222,69.5178,70.57109999999999,12550,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2025-12-31,70.24,70.94239999999999,69.5376,70.59119999999999,12600,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-01,70.26,70.96260000000001,69.5574,70.6113,12650,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-02,70.28,70.9828,69.5772,70.6314,12700,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-05,70.3,71.003,69.597,70.65149999999998,12750,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-06,70.32,71.02319999999999,69.6168,70.67159999999998,12800,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-07,70.34,71.0434,69.6366,70.6917,12850,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-08,70.36,71.0636,69.6564,70.7118,12900,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-09,70.38,71.0838,69.6762,70.73189999999998,12950,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-12,70.4,71.10400000000001,69.696,70.752,13000,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-13,70.42,71.1242,69.7158,70.7721,13050,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-14,70.44,71.1444,69.73559999999999,70.7922,13100,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-15,70.46,71.1646,69.7554,70.81229999999998,13150,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-16,70.48,71.18480000000001,69.7752,70.83239999999999,13200,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-19,70.5,71.205,69.795,70.85249999999999,13250,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-20,70.52,71.2252,69.81479999999999,70.87259999999999,13300,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-21,70.54,71.2454,69.83460000000001,70.8927,13350,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-22,70.56,71.2656,69.8544,70.91279999999999,13400,95000000,SYN,USD,https://fixture.local/synthetic
TEST_G,2026-01-23,70.58,71.2858,69.8742,70.93289999999999,13450,95000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-15,10.0,10.600000000000001,9.8,10.4,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-16,10.4,11.024000000000001,10.192,10.816,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-17,10.8,11.448000000000002,10.584,11.232000000000001,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-18,11.2,11.872,10.975999999999999,11.648,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-19,11.6,12.296,11.368,12.064,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-22,12.0,12.72,11.76,12.48,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-23,12.4,13.144000000000002,12.152,12.896,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-24,12.8,13.568000000000001,12.544,13.312000000000001,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-25,13.2,13.991999999999999,12.936,13.728,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-26,13.6,14.416,13.328,14.144,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-29,14.0,14.84,13.719999999999999,14.56,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-30,14.4,15.264000000000001,14.112,14.976,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2025-12-31,14.8,15.688000000000002,14.504,15.392000000000001,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-01,15.2,16.112,14.895999999999999,15.808,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-02,15.600000000000001,16.536,15.288,16.224000000000004,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-05,16.0,16.96,15.68,16.64,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-06,16.4,17.384,16.072,17.055999999999997,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-07,16.8,17.808000000000003,16.464,17.472,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-08,17.2,19.779999999999998,17.544,19.264,8000000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-09,17.6,18.656000000000002,17.248,18.304000000000002,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-12,18.0,19.080000000000002,17.64,18.72,450000,31000000,SYN,USD,https://fixture.local/synthetic
